Date,Open,High,Low,Close,Adj Close,Volume
2011-06-30,52.660000,53.160000,52.549999,53.139999,44.904968,9984300
2011-07-01,53.189999,53.650002,53.000000,53.509998,45.217628,9479800
2011-07-05,53.340000,53.560001,53.020000,53.389999,45.116230,9212500
2011-07-06,53.430000,53.950001,53.430000,53.720001,45.395096,8078200
2011-07-07,54.570000,54.810001,54.189999,54.490002,46.045765,12820300
2011-07-08,54.250000,54.320000,53.770000,54.080002,45.699310,9133300
2011-07-11,53.820000,54.080002,53.700001,53.869999,45.521847,7548400
2011-07-12,53.860001,54.419998,53.759998,53.939999,45.581001,9485700
2011-07-13,54.070000,54.270000,53.840000,54.020000,45.648602,10153400
2011-07-14,53.520000,53.700001,53.380001,53.630001,45.319042,15522100
2011-07-15,53.730000,53.970001,53.459999,53.630001,45.319042,10183500
2011-07-18,53.410000,53.540001,53.180000,53.320000,45.057083,8219400
2011-07-19,53.400002,54.029999,53.340000,53.970001,45.606350,8585400
2011-07-20,53.910000,53.970001,53.599998,53.889999,45.538750,8857900
2011-07-21,54.000000,54.689999,53.910000,54.470001,46.028877,10610600
2011-07-22,54.580002,54.720001,54.250000,54.520000,46.071125,6802500
2011-07-25,54.029999,54.400002,53.950001,53.970001,45.606350,8177600
2011-07-26,54.029999,54.090000,53.509998,53.590000,45.285244,10931400
2011-07-27,53.439999,53.750000,53.169998,53.250000,44.997936,12200100
2011-07-28,53.310001,53.549999,52.970001,52.990002,44.778225,8908600
2011-07-29,52.779999,53.150002,52.669998,52.709999,44.541607,13193200
2011-08-01,52.790001,52.990002,52.070000,52.619999,44.465565,10688000
2011-08-02,52.240002,52.549999,51.669998,51.680000,43.671234,15239600
2011-08-03,51.759998,52.049999,51.009998,51.279999,43.333218,21455400
2011-08-04,50.990002,50.990002,50.070000,50.099998,42.336082,26071200
2011-08-05,50.590000,50.919998,49.590000,50.849998,42.969860,27298900
2011-08-08,50.799999,51.330002,48.770000,48.919998,41.338951,33042900
2011-08-09,49.340000,50.910000,48.669998,50.820000,42.944504,23988900
2011-08-10,50.020000,50.060001,48.310001,48.410000,41.203911,27002900
2011-08-11,48.849998,50.400002,48.849998,49.730000,42.327415,21599500
2011-08-12,50.099998,50.310001,49.279999,49.750000,42.344444,15160400
2011-08-15,49.880001,50.080002,49.290001,49.980000,42.540211,14829700
2011-08-16,51.439999,52.480000,51.119999,51.919998,44.191429,25595500
2011-08-17,51.720001,52.180000,51.160000,51.549999,43.876511,15513400
2011-08-18,50.509998,51.950001,50.310001,51.790001,44.080784,25045700
2011-08-19,51.490002,52.740002,51.480000,52.299999,44.514866,23035700
2011-08-22,52.240002,52.639999,52.080002,52.189999,44.421246,13771300
2011-08-23,52.160000,53.209999,52.130001,53.209999,45.289413,17170000
2011-08-24,53.020000,53.419998,52.810001,53.369999,45.425594,11395700
2011-08-25,53.380001,53.490002,52.549999,52.700001,44.855328,10970800
2011-08-26,52.790001,53.240002,51.950001,52.900002,45.025558,10460200
2011-08-29,53.110001,53.439999,53.000000,53.189999,45.272388,8477000
2011-08-30,52.860001,53.130001,52.410000,52.820000,44.957470,13484200
2011-08-31,53.000000,53.380001,52.860001,53.189999,45.272388,13230200
2011-09-01,53.200001,53.549999,52.650002,52.650002,44.812763,12492600
2011-09-02,52.250000,52.639999,51.970001,52.029999,44.285061,10809500
2011-09-06,51.480000,51.790001,50.869999,51.680000,43.987160,17114400
2011-09-07,52.049999,52.560001,51.849998,52.419998,44.617004,10403500
2011-09-08,52.080002,52.750000,52.060001,52.209999,44.438248,11602500
2011-09-09,51.900002,52.180000,51.200001,51.360001,43.714794,12027800
2011-09-12,50.849998,51.830002,50.820000,51.820000,44.106323,11229300
2011-09-13,51.790001,51.799999,51.220001,51.590000,43.910561,10770800
2011-09-14,51.709999,52.790001,51.580002,52.200001,44.429760,12507600
2011-09-15,52.220001,52.509998,51.939999,52.509998,44.693607,10999200
2011-09-16,52.750000,53.150002,52.549999,52.650002,44.812763,35684600
2011-09-19,52.180000,52.619999,52.040001,52.450001,44.642540,9028900
2011-09-20,52.439999,52.919998,52.169998,52.290001,44.506363,8421200
2011-09-21,52.360001,52.590000,51.290001,51.320000,43.680752,10473900
2011-09-22,50.650002,51.230000,49.939999,50.279999,42.795551,21320300
