Date,Open,High,Low,Close,Adj Close,Volume
2011-06-30,66.419998,66.910004,66.250000,66.519997,54.765873,9747200
2011-07-01,66.480003,67.360001,66.269997,67.300003,55.408066,9216500
2011-07-05,67.290001,67.669998,67.250000,67.620003,55.671513,9773600
2011-07-06,67.629997,67.750000,67.370003,67.550003,55.613884,7100400
2011-07-07,67.820000,68.050003,67.400002,67.919998,55.918503,8415200
2011-07-08,67.809998,67.989998,67.190002,67.570000,55.630356,7866100
2011-07-11,66.879997,67.410004,66.830002,67.269997,55.383358,8918900
2011-07-12,66.900002,67.680000,66.830002,67.029999,55.185780,10528700
2011-07-13,67.389999,67.980003,67.209999,67.629997,55.679741,9031700
2011-07-14,67.599998,67.930000,67.470001,67.660004,55.704456,9636500
2011-07-15,67.730003,67.949997,66.989998,67.449997,55.531544,10245100
2011-07-18,67.169998,67.349998,66.550003,67.089996,55.235161,10361000
2011-07-19,67.099998,67.220001,66.150002,66.720001,54.930542,13677400
2011-07-20,66.570000,66.900002,66.059998,66.239998,54.535362,8912600
2011-07-21,66.449997,66.790001,66.129997,66.470001,54.724724,11394100
2011-07-22,66.690002,66.790001,66.489998,66.720001,54.930542,7721000
2011-07-25,66.209999,66.430000,66.010002,66.250000,54.543598,10247700
2011-07-26,66.169998,66.320000,65.870003,65.919998,54.271900,10008300
2011-07-27,65.760002,65.870003,65.139999,65.230003,53.703827,12810400
2011-07-28,65.230003,65.620003,64.779999,65.080002,53.580326,9920400
2011-07-29,64.739998,64.930000,64.129997,64.790001,53.341579,16829000
2011-08-01,65.279999,65.330002,63.660000,64.410004,53.028728,15842200
2011-08-02,64.110001,64.349998,63.430000,63.430000,52.221882,17118300
2011-08-03,63.369999,63.529999,61.860001,63.410000,52.205425,17660300
2011-08-04,62.610001,63.160000,61.810001,61.840000,50.912838,23485600
2011-08-05,62.119999,63.430000,61.049999,62.709999,51.629105,24037800
2011-08-08,61.799999,62.580002,61.049999,61.119999,50.320061,32423200
2011-08-09,61.709999,62.369999,59.080002,62.200001,51.209232,36288000
2011-08-10,61.619999,61.959999,60.009998,60.200001,49.562645,32688900
2011-08-11,60.180000,64.190002,60.130001,63.439999,52.230118,33514400
2011-08-12,63.610001,63.990002,62.900002,63.360001,52.164257,42324600
2011-08-15,63.849998,64.620003,63.610001,64.589996,53.176914,39362000
2011-08-16,63.770000,64.709999,63.689999,64.360001,52.987553,13142100
2011-08-17,64.559998,64.849998,63.799999,64.260002,52.905231,11847600
2011-08-18,63.189999,63.580002,62.020000,63.160000,51.999596,23376400
2011-08-19,62.910000,63.779999,62.740002,63.139999,51.983131,19394800
2011-08-22,63.990002,64.099998,63.009998,63.290001,52.106628,13689300
2011-08-23,63.520000,64.989998,63.419998,64.970001,53.489773,14879000
2011-08-24,65.379997,65.699997,64.839996,65.529999,53.950825,14523000
2011-08-25,65.489998,65.489998,64.199997,64.550003,53.143986,13134400
2011-08-26,63.549999,64.570000,62.500000,64.279999,53.393169,14150600
2011-08-29,64.639999,65.919998,64.559998,65.860001,54.705582,12867900
2011-08-30,65.820000,66.040001,65.190002,65.769997,54.630810,11183000
2011-08-31,66.029999,66.230003,65.339996,65.800003,54.655739,14555300
2011-09-01,65.660004,66.139999,65.110001,65.330002,54.265343,11141100
2011-09-02,64.830002,65.000000,63.910000,64.070000,53.218742,13713600
2011-09-06,63.169998,64.750000,62.500000,64.639999,53.692204,15848300
2011-09-07,65.040001,65.449997,64.690002,65.430000,54.348404,10759700
2011-09-08,64.959999,65.930000,64.839996,64.949997,53.949699,15551500
2011-09-09,64.389999,64.410004,63.290001,63.639999,52.861561,17008200
2011-09-12,63.099998,63.610001,62.299999,63.590000,52.820034,13448200
2011-09-13,63.990002,64.050003,63.180000,63.610001,52.836651,11595300
2011-09-14,63.950001,64.470001,62.980000,63.730000,52.936317,13429500
2011-09-15,64.279999,64.629997,63.919998,64.400002,53.492859,10625800
2011-09-16,64.519997,64.739998,63.959999,64.589996,53.650669,15688800
2011-09-19,64.050003,64.389999,63.630001,64.139999,53.276886,8571800
2011-09-20,64.419998,64.849998,63.790001,64.220001,53.343327,10874800
2011-09-21,64.190002,64.599998,63.099998,63.130001,52.437950,10041300
2011-09-22,62.160000,62.599998,61.139999,61.919998,51.432884,19456900
2011-09-23,61.299999,61.900002,61.000000,61.590000,51.158772,10983700
2011-09-26,62.049999,62.849998,62.009998,62.689999,52.072456,10561700
2011-09-27,63.369999,64.349998,62.709999,63.820000,53.011082,13118200
2011-09-28,63.900002,64.449997,63.139999,63.250000,52.537613,8964200
2011-09-29,63.919998,64.239998,63.020000,63.900002,53.077541,8923300
2011-09-30,63.220001,64.739998,63.150002,63.689999,52.903099,14556100
2011-10-03,63.650002,64.209999,62.049999,62.080002,51.565781,16891100
2011-10-04,61.549999,62.330002,60.830002,62.169998,51.640533,18192000
2011-10-05,62.209999,62.509998,61.599998,62.349998,51.790051,15405200
2011-10-06,62.520000,62.830002,62.099998,62.810001,52.172142,9595400
2011-10-07,63.009998,63.720001,63.000000,63.130001,52.437950,12361600
2011-10-10,63.889999,64.430000,63.639999,64.430000,53.517765,7104000
2011-10-11,64.260002,64.360001,63.849998,63.959999,53.127369,7628700
2011-10-12,64.129997,64.690002,63.869999,64.330002,53.434704,9375100
2011-10-13,64.449997,64.449997,63.570000,64.230003,53.351650,7781100
2011-10-14,64.690002,64.739998,64.169998,64.720001,53.758644,6678800
2011-10-17,64.400002,64.839996,63.619999,63.790001,52.986168,10797900
2011-10-18,63.759998,64.739998,63.400002,64.419998,53.509464,11705300
2011-10-19,64.510002,64.510002,62.160000,62.639999,52.030933,19964600
2011-10-20,62.959999,63.130001,62.310001,62.529999,51.939564,11562600
2011-10-21,63.110001,63.840000,62.889999,63.779999,52.977859,13175400
2011-10-24,63.900002,64.790001,63.599998,64.730003,53.766968,12552700
2011-10-25,64.559998,64.830002,63.560001,63.689999,52.903099,10324800
2011-10-26,64.190002,64.599998,63.790001,64.489998,53.567608,9932100
2011-10-27,64.989998,65.690002,64.709999,65.500000,54.406548,16450700
2011-10-28,65.639999,65.849998,65.029999,65.599998,54.489616,10390800
2011-10-31,65.169998,65.860001,64.379997,64.389999,53.484543,13720400
2011-11-01,63.680000,64.099998,63.180000,63.380001,52.645607,14749900
2011-11-02,64.389999,64.389999,63.410000,63.639999,52.861561,10136200
2011-11-03,64.070000,64.519997,63.669998,64.339996,53.443012,10466000
2011-11-04,64.000000,64.540001,63.410000,64.120003,53.260273,9725200
2011-11-07,63.959999,64.339996,63.250000,64.000000,53.160599,8783900
2011-11-08,64.089996,64.989998,63.950001,64.860001,53.874939,7989500
2011-11-09,64.070000,64.129997,63.099998,63.529999,52.770199,11072500
2011-11-10,64.129997,64.419998,63.660000,64.120003,53.260273,7597500
2011-11-11,64.620003,65.489998,64.620003,65.250000,54.198902,9086800
2011-11-14,64.970001,65.330002,64.650002,64.910004,53.916477,8276100
2011-11-15,64.970001,65.290001,64.510002,64.989998,53.982914,10726300
2011-11-16,64.529999,65.160004,64.300003,64.400002,53.492859,8398100
2011-11-17,64.169998,64.510002,63.299999,63.939999,53.110760,13924700
2011-11-18,64.190002,64.199997,63.560001,63.849998,53.036007,12659600
2011-11-21,63.270000,63.340000,62.880001,62.939999,52.280128,32806700
2011-11-22,62.950001,63.200001,62.700001,62.900002,52.246906,8680000
2011-11-23,62.590000,62.650002,61.990002,61.990002,51.491028,10362800
2011-11-25,61.310001,61.639999,61.049999,61.270000,51.365276,5838800
2011-11-28,61.880001,62.709999,61.779999,62.369999,52.287449,11678000
2011-11-29,62.820000,63.130001,62.459999,62.779999,52.631168,8923600
2011-11-30,63.919998,64.739998,63.799999,64.720001,54.257557,15032600
2011-12-01,64.680000,64.949997,64.349998,64.449997,54.031197,9852700
2011-12-02,64.870003,64.889999,63.299999,63.470001,53.209625,15792800
2011-12-05,64.099998,64.250000,62.849998,63.360001,53.117416,15294500
2011-12-06,63.610001,63.930000,63.259998,63.490002,53.226391,10417800
2011-12-07,63.570000,64.809998,63.369999,64.449997,54.031197,11504700
2011-12-08,64.139999,64.449997,63.560001,63.779999,53.469505,9566800
2011-12-09,64.320000,64.680000,63.980000,64.529999,54.098263,8835700
2011-12-12,63.869999,64.199997,63.349998,63.509998,53.243149,10808700
2011-12-13,64.080002,64.080002,63.139999,63.360001,53.117416,14215500
2011-12-14,63.380001,63.779999,62.930000,63.180000,52.966499,9802400
2011-12-15,63.650002,64.099998,63.570000,64.000000,53.653942,9656700
2011-12-16,64.360001,64.370003,63.549999,64.300003,53.905453,19214300
2011-12-19,64.180000,64.279999,63.360001,63.529999,53.259930,9024700
2011-12-20,64.019997,64.730003,64.010002,64.519997,54.089886,12247700
2011-12-21,64.809998,65.000000,64.580002,64.959999,54.458763,8517800
2011-12-22,65.059998,65.260002,64.620003,65.180000,54.643188,7428000
2011-12-23,65.230003,66.000000,65.180000,65.980003,55.313862,6503300
2011-12-27,65.989998,66.320000,65.900002,66.019997,55.347393,4995100
2011-12-28,65.970001,66.029999,65.300003,65.449997,54.869537,5943900
2011-12-29,65.309998,66.029999,65.250000,65.879997,55.230026,5702400
2011-12-30,65.589996,65.930000,65.529999,65.580002,54.978519,4959700
2012-01-03,65.589996,66.000000,65.250000,65.879997,55.230026,16116200
2012-01-04,65.750000,65.879997,65.110001,65.480003,54.894703,9243100
2012-01-05,65.320000,65.599998,64.830002,65.400002,54.827633,11886900
2012-01-06,65.440002,65.459999,64.610001,64.830002,54.349770,15359900
2012-01-09,64.959999,65.089996,64.410004,64.930000,54.433601,7934600
2012-01-10,65.110001,65.400002,65.000000,65.199997,54.659950,8476600
2012-01-11,65.110001,65.540001,64.839996,65.129997,54.601280,6784600
2012-01-12,65.279999,65.410004,64.930000,65.230003,54.685104,7402900
2012-01-13,64.970001,65.279999,64.360001,65.260002,54.710262,8978800
2012-01-17,65.540001,65.690002,64.500000,65.120003,54.592896,8359900
2012-01-18,65.260002,65.370003,65.000000,65.279999,54.727032,8095600
2012-01-19,65.160004,65.250000,64.790001,65.190002,54.651581,11699800
2012-01-20,65.279999,65.550003,64.540001,65.269997,54.718643,14715500
2012-01-23,65.230003,65.330002,64.879997,65.000000,54.492298,10125000
2012-01-24,64.339996,65.449997,64.339996,65.000000,54.492298,12367900
2012-01-25,64.830002,65.300003,64.760002,65.220001,54.676716,10531400
2012-01-26,65.529999,65.879997,65.220001,65.699997,55.079128,12546100
2012-01-27,65.620003,65.870003,65.459999,65.559998,54.961758,10466300
2012-01-30,65.330002,65.709999,65.129997,65.709999,55.087513,7482100
2012-01-31,65.860001,65.949997,65.559998,65.910004,55.255188,13562900
2012-02-01,65.970001,66.320000,65.650002,65.690002,55.070751,12275900
2012-02-02,65.940002,65.970001,65.349998,65.589996,54.986912,8282400
2012-02-03,65.900002,66.019997,65.529999,65.639999,55.028809,9036200
2012-02-06,65.459999,65.580002,65.050003,65.190002,54.651581,9535700
2012-02-07,65.160004,65.389999,65.019997,65.260002,54.710262,9248100
2012-02-08,65.199997,65.349998,65.089996,65.239998,54.693481,6889400
2012-02-09,65.160004,65.349998,64.820000,64.889999,54.400078,10936200
2012-02-10,64.709999,64.769997,64.250000,64.599998,54.156948,13954200
2012-02-13,64.900002,64.949997,64.599998,64.680000,54.224018,9662500
2012-02-14,64.750000,64.860001,64.330002,64.610001,54.165325,8978500
2012-02-15,64.510002,64.949997,64.470001,64.650002,54.198879,9023400
2012-02-16,64.599998,65.160004,64.440002,64.919998,54.425217,8194500
2012-02-17,65.220001,65.279999,64.809998,64.989998,54.483902,9057500
2012-02-21,65.230003,65.239998,64.750000,65.040001,54.525829,8081700
2012-02-22,65.080002,65.339996,64.870003,65.000000,54.492298,8150600
2012-02-23,65.190002,66.050003,64.900002,65.099998,54.576130,8991500
2012-02-24,64.790001,64.790001,64.190002,64.459999,54.516911,10478200
2012-02-27,64.260002,64.639999,64.019997,64.449997,54.508465,8523000
2012-02-28,64.599998,65.419998,64.500000,65.180000,55.125858,11581400
2012-02-29,65.220001,65.260002,64.709999,65.080002,55.041283,11489100
2012-03-01,65.110001,65.260002,64.639999,64.830002,54.829853,8813800
2012-03-02,64.739998,64.870003,64.570000,64.769997,54.779099,6063900
2012-03-05,64.690002,64.959999,64.540001,64.910004,54.897526,7601000
2012-03-06,64.459999,64.730003,64.190002,64.349998,54.423882,9511100
2012-03-07,64.269997,64.459999,64.120003,64.300003,54.381603,8591800
2012-03-08,64.949997,65.080002,64.739998,64.849998,54.846764,11311100
2012-03-09,64.830002,65.000000,64.589996,64.739998,54.753735,8410600
2012-03-12,64.550003,65.150002,64.540001,65.099998,55.058197,7284700
2012-03-13,65.419998,65.440002,65.029999,65.330002,55.252728,9884100
2012-03-14,65.209999,65.379997,65.019997,65.080002,55.041283,9612200
2012-03-15,64.930000,65.379997,64.849998,65.070000,55.032822,11372900
2012-03-16,65.199997,65.459999,64.809998,65.120003,55.075119,17707000
2012-03-19,64.949997,65.269997,64.900002,65.209999,55.151230,7321800
2012-03-20,65.000000,65.129997,64.760002,64.959999,54.939785,7760400
2012-03-21,64.959999,65.070000,64.639999,64.760002,54.770645,7839600
2012-03-22,64.680000,64.690002,64.400002,64.459999,54.516911,10621300
2012-03-23,64.489998,64.709999,64.370003,64.550003,54.593048,8062500
2012-03-26,64.889999,65.260002,64.830002,65.169998,55.117397,8503800
2012-03-27,65.330002,65.500000,65.220001,65.400002,55.311916,10723800
2012-03-28,65.400002,65.620003,65.180000,65.620003,55.497986,10305500
2012-03-29,65.279999,65.540001,65.199997,65.540001,55.430332,9553300
2012-03-30,65.629997,66.180000,65.580002,65.959999,55.785545,11307700
2012-04-02,66.040001,66.300003,65.820000,66.209999,55.996975,8785900
2012-04-03,66.120003,66.150002,65.500000,65.879997,55.717873,9128400
2012-04-04,65.610001,65.699997,65.360001,65.389999,55.303474,9432300
2012-04-05,65.260002,65.379997,65.089996,65.339996,55.261173,7922700
2012-04-09,64.949997,65.230003,64.879997,64.919998,54.905964,6363400
2012-04-10,64.809998,64.860001,64.160004,64.199997,54.297020,12793200
2012-04-11,64.690002,64.690002,63.959999,64.129997,54.237820,10434100
2012-04-12,64.050003,64.150002,63.680000,64.150002,54.254745,13122300
2012-04-13,63.939999,64.000000,63.520000,63.540001,53.738838,11226600
2012-04-16,63.720001,64.160004,63.669998,63.980000,54.110966,10502400
2012-04-17,64.230003,64.279999,63.270000,64.220001,54.313942,18322900
2012-04-18,63.900002,63.919998,63.119999,63.259998,53.502018,20567700
2012-04-19,63.220001,63.540001,62.759998,63.029999,53.307499,15189000
2012-04-20,63.220001,63.970001,63.200001,63.709999,53.882607,14320700
2012-04-23,63.500000,63.689999,63.299999,63.369999,53.595047,10120900
2012-04-24,63.549999,63.790001,63.360001,63.770000,53.933353,9022400
2012-04-25,63.959999,64.580002,63.840000,64.430000,54.491554,11162800
2012-04-26,64.410004,64.970001,64.260002,64.750000,54.762188,9139200
2012-04-27,64.949997,65.129997,64.680000,64.839996,54.838299,10746700
2012-04-30,64.849998,65.389999,64.839996,65.099998,55.058197,11362300
2012-05-01,64.910004,65.360001,64.800003,65.220001,55.159695,10107900
2012-05-02,65.169998,65.330002,64.839996,65.330002,55.252728,8349700
2012-05-03,65.400002,65.489998,65.099998,65.339996,55.261173,10431800
2012-05-04,65.190002,65.290001,64.739998,64.739998,54.753735,10301300
2012-05-07,64.580002,65.019997,64.510002,64.800003,54.804474,8387800
2012-05-08,64.680000,64.980003,64.550003,64.980003,54.956707,12491900
2012-05-09,64.589996,64.879997,64.250000,64.279999,54.364685,10649400
2012-05-10,64.809998,64.860001,64.389999,64.570000,54.609955,7702000
2012-05-11,64.430000,64.989998,64.230003,64.339996,54.415428,37824600
2012-05-14,64.029999,64.099998,63.560001,63.930000,54.068672,39687800
2012-05-15,63.700001,64.139999,63.410000,63.610001,53.798031,8500000
2012-05-16,63.790001,63.930000,63.450001,63.709999,53.882607,10018400
2012-05-17,63.709999,64.000000,63.480000,63.549999,53.747292,7993500
2012-05-18,63.869999,63.910000,63.090000,63.349998,53.578136,13781300
2012-05-21,63.259998,63.830002,63.250000,63.470001,53.679642,8784900
2012-05-22,63.400002,63.799999,63.330002,63.520000,53.721912,8409300
2012-05-23,63.400002,63.750000,62.880001,63.270000,53.510479,11269100
2012-05-24,62.889999,63.340000,62.799999,63.099998,53.886234,9309400
2012-05-25,62.880001,62.980000,62.290001,62.509998,53.382374,11208500
2012-05-29,62.840000,62.930000,62.299999,62.590000,53.450695,10089700
2012-05-30,62.340000,62.400002,62.000000,62.209999,53.126186,9414700
2012-05-31,62.360001,62.880001,62.139999,62.430000,53.314064,13297100
2012-06-01,62.040001,62.310001,61.709999,61.779999,52.758984,12061100
2012-06-04,62.040001,62.450001,61.889999,62.340000,53.237198,9200000
2012-06-05,62.160000,62.380001,62.000000,62.209999,53.126186,9523400
2012-06-06,62.090000,62.799999,61.889999,62.799999,53.630039,11562500
2012-06-07,63.180000,63.200001,62.509998,62.799999,53.630039,12959300
2012-06-08,62.540001,63.040001,62.330002,62.980000,53.783760,11249500
2012-06-11,62.970001,63.029999,62.110001,62.119999,53.049328,12226400
2012-06-12,62.160000,63.270000,61.830002,63.080002,53.869160,26655400
2012-06-13,64.239998,64.699997,63.180000,64.449997,55.039104,98440200
2012-06-14,64.349998,65.750000,64.290001,65.449997,55.893089,34314900
2012-06-15,65.900002,66.099998,65.510002,66.010002,56.371323,25992800
2012-06-18,65.820000,66.389999,65.820000,66.300003,56.618973,25750000
2012-06-19,66.400002,66.959999,66.360001,66.720001,56.977642,23615400
2012-06-20,66.779999,67.000000,66.459999,67.000000,57.216770,21254600
2012-06-21,66.550003,66.970001,66.160004,66.389999,56.695831,24545300
2012-06-22,66.660004,66.970001,66.519997,66.629997,56.900776,18965700
2012-06-25,66.260002,66.629997,66.139999,66.500000,56.789776,13734500
2012-06-26,66.559998,66.690002,66.410004,66.419998,56.721443,11100000
2012-06-27,66.419998,67.199997,66.360001,66.839996,57.080116,17594200
2012-06-28,66.709999,67.000000,66.440002,66.940002,57.165527,12110900
2012-06-29,67.300003,67.699997,67.209999,67.559998,57.695000,18286000
2012-07-02,67.419998,68.000000,67.339996,68.000000,58.070744,12552700
2012-07-03,67.959999,68.120003,67.720001,68.040001,58.104900,8902400
2012-07-05,67.919998,68.150002,67.779999,67.779999,57.882862,11857800
2012-07-06,67.510002,67.879997,67.360001,67.639999,57.763306,9758000
2012-07-09,67.739998,67.959999,67.629997,67.779999,57.882862,12485900
2012-07-10,67.970001,68.099998,67.739998,67.879997,57.968258,12851800
2012-07-11,68.029999,68.110001,67.720001,67.900002,57.985340,12026100
2012-07-12,67.620003,68.120003,67.440002,67.709999,57.823101,16484200
2012-07-13,67.790001,68.739998,67.730003,68.610001,58.591679,13238800
2012-07-16,68.470001,68.720001,68.360001,68.449997,58.455032,12921500
2012-07-17,67.839996,69.180000,67.610001,69.000000,58.924728,24201900
2012-07-18,68.739998,69.459999,68.660004,69.370003,59.240700,15616200
2012-07-19,69.250000,69.699997,68.980003,69.529999,59.377327,13499500
2012-07-20,69.349998,69.360001,68.349998,68.629997,58.608742,13964600
2012-07-23,68.139999,68.309998,67.650002,68.110001,58.164677,11771400
2012-07-24,68.099998,68.250000,67.000000,67.349998,57.515652,12145700
2012-07-25,67.669998,68.019997,67.389999,67.529999,57.669365,9882200
2012-07-26,68.300003,68.980003,68.209999,68.739998,58.702679,16477200
2012-07-27,68.949997,69.680000,68.889999,69.519997,59.368786,14015900
2012-07-30,69.370003,69.650002,69.160004,69.449997,59.309013,8379500
2012-07-31,69.250000,69.559998,69.099998,69.220001,59.112598,10313900
2012-08-01,69.480003,69.750000,69.250000,69.379997,59.249233,11681700
2012-08-02,68.809998,68.980003,68.019997,68.449997,58.455032,13536000
2012-08-03,68.980003,69.320000,68.889999,69.120003,59.027206,10898800
2012-08-06,69.180000,69.339996,68.779999,68.839996,58.788082,8723200
2012-08-07,68.809998,68.940002,68.209999,68.290001,58.318394,11268400
2012-08-08,68.290001,68.559998,68.220001,68.349998,58.369637,6573100
2012-08-09,68.330002,68.650002,68.169998,68.320000,58.344013,7764200
2012-08-10,68.120003,68.709999,68.120003,68.639999,58.617294,7645000
2012-08-13,68.389999,68.550003,68.169998,68.459999,58.463573,7199200
