Date,Open,High,Low,Close,Adj Close,Volume
2011-06-30,84.699997,84.910004,84.239998,84.320000,68.926758,4968000
2011-07-01,84.160004,85.790001,84.150002,85.650002,70.013962,5829700
2011-07-05,85.410004,85.989998,85.330002,85.639999,70.005783,5093000
2011-07-06,85.639999,86.279999,85.300003,85.860001,70.185631,5810300
2011-07-07,86.000000,86.290001,85.660004,86.059998,70.349106,6072300
2011-07-08,85.599998,85.900002,85.250000,85.599998,69.973068,5200100
2011-07-11,85.320000,85.860001,85.099998,85.349998,69.768730,5288300
2011-07-12,85.199997,86.050003,84.970001,84.989998,69.474442,5498200
2011-07-13,85.250000,85.760002,84.809998,84.959999,69.449905,6545200
2011-07-14,86.019997,86.459999,85.559998,85.809998,70.144753,6764400
2011-07-15,85.879997,86.050003,84.919998,85.480003,69.875000,5892000
2011-07-18,85.480003,85.930000,85.150002,85.400002,69.809601,5408100
2011-07-19,85.699997,86.260002,85.559998,86.209999,70.471733,4672200
2011-07-20,86.220001,86.580002,85.900002,86.269997,70.520760,4114100
2011-07-21,86.669998,87.040001,86.019997,86.540001,70.741478,6107200
2011-07-22,88.500000,89.570000,88.440002,88.559998,72.392708,11408600
2011-07-25,87.959999,89.000000,87.779999,88.120003,72.033035,5346000
2011-07-26,88.059998,88.449997,87.830002,88.019997,71.951294,4729100
2011-07-27,87.919998,88.180000,87.080002,87.089996,71.191063,6668100
2011-07-28,86.989998,87.769997,86.669998,86.779999,70.937668,4864300
2011-07-29,86.150002,86.849998,85.820000,86.480003,70.692451,5707000
2011-08-01,87.489998,87.489998,85.599998,86.389999,70.618866,4400300
2011-08-02,86.040001,86.580002,85.029999,85.059998,69.531654,5604800
2011-08-03,85.110001,85.809998,85.000000,85.540001,69.924034,7635100
2011-08-04,85.389999,86.459999,84.250000,84.279999,68.894051,10708800
2011-08-05,84.709999,85.529999,82.750000,85.080002,69.547997,12502600
2011-08-08,83.629997,84.940002,82.010002,82.110001,67.120201,14499500
2011-08-09,83.459999,86.029999,82.570000,85.959999,70.267365,15364200
2011-08-10,84.930000,85.459999,83.610001,84.080002,68.730560,13493400
2011-08-11,84.730003,86.970001,84.440002,86.279999,70.528938,11112100
2011-08-12,86.589996,86.940002,85.779999,86.500000,70.708786,6531200
2011-08-15,86.820000,86.870003,85.760002,86.820000,70.970360,6470400
2011-08-16,86.449997,87.190002,85.680000,86.669998,70.847740,5627300
2011-08-17,87.139999,87.510002,86.440002,87.500000,71.526215,5407500
2011-08-18,86.559998,87.269997,84.680000,85.610001,69.981247,11373500
2011-08-19,85.820000,88.430000,85.820000,87.230003,71.305527,11686500
2011-08-22,88.209999,88.889999,87.330002,87.760002,71.738762,7087900
2011-08-23,87.760002,89.559998,87.750000,89.529999,73.185646,6617100
2011-08-24,89.059998,90.150002,88.540001,90.129997,73.676079,8174400
2011-08-25,90.059998,90.459999,88.360001,88.709999,72.515327,8671900
2011-08-26,88.650002,90.489998,87.830002,89.930000,73.512604,5958600
2011-08-29,90.599998,90.820000,90.070000,90.790001,74.215614,6261700
2011-08-30,90.239998,91.220001,90.099998,90.779999,74.709396,6311800
2011-08-31,91.059998,91.199997,90.019997,90.410004,74.404900,9168400
2011-09-01,90.269997,91.089996,90.029999,90.070000,74.125092,5475400
