Date,Open,High,Low,Close,Adj Close,Volume
2011-06-30,85.500000,86.790001,85.500000,86.400002,74.828140,8670400
2011-07-01,85.889999,87.739998,85.250000,87.599998,75.867416,7299600
2011-07-05,87.370003,88.730003,87.150002,88.349998,76.516960,6140700
2011-07-06,88.500000,89.269997,87.849998,89.110001,77.175179,6884100
2011-07-07,89.989998,90.889999,89.300003,90.400002,78.292389,8340400
2011-07-08,88.379997,90.290001,88.220001,89.959999,77.911331,6410600
2011-07-11,88.139999,88.900002,87.459999,88.070000,76.274475,6201900
2011-07-12,87.389999,87.970001,86.680000,86.839996,75.209198,8460000
2011-07-13,86.739998,88.650002,86.540001,87.000000,75.347771,7116900
2011-07-14,87.230003,87.629997,85.760002,85.919998,74.412430,6905000
2011-07-15,86.639999,88.199997,86.470001,87.989998,76.205193,8109800
2011-07-18,88.040001,88.040001,86.699997,87.209999,75.529648,7884600
2011-07-19,88.139999,88.989998,87.660004,88.699997,76.820084,6959500
2011-07-20,89.550003,89.550003,88.110001,88.410004,76.568939,6259200
2011-07-21,88.980003,91.019997,88.970001,90.959999,78.777420,11176300
2011-07-22,93.169998,94.440002,92.250000,93.809998,81.245689,15458500
2011-07-25,92.750000,95.529999,92.709999,94.699997,82.016495,10266700
2011-07-26,94.540001,94.959999,93.660004,93.930000,81.349602,8456400
2011-07-27,93.120003,93.790001,91.349998,91.680000,79.400978,8745000
2011-07-28,91.519997,92.730003,91.360001,91.400002,79.158478,6977200
2011-07-29,90.040001,91.540001,89.800003,90.370003,78.266441,9173600
2011-08-01,91.860001,92.220001,89.190002,90.209999,78.127861,8591900
2011-08-02,89.209999,90.900002,87.529999,87.620003,75.884743,10362700
2011-08-03,87.500000,87.660004,84.320000,87.190002,75.512344,11528200
2011-08-04,85.279999,85.540001,80.610001,80.790001,69.969513,19612600
2011-08-05,82.500000,82.849998,77.239998,80.879997,70.047447,18744400
2011-08-08,77.269997,79.339996,73.110001,73.669998,63.803120,20292300
2011-08-09,75.559998,77.779999,72.820000,77.629997,67.232750,22079400
2011-08-10,77.599998,78.000000,73.480003,73.809998,63.924358,18124000
