Date,Open,High,Low,Close,Adj Close,Volume
2011-06-30,80.400002,81.269997,80.089996,80.970001,64.470970,1487100
2011-07-01,80.870003,82.010002,80.690002,81.970001,65.267181,1200900
2011-07-05,81.629997,81.629997,80.639999,80.970001,64.470970,1310400
2011-07-06,80.970001,81.930000,80.930000,81.620003,64.988518,2339400
2011-07-07,82.230003,82.230003,81.239998,81.360001,64.781494,1950500
2011-07-08,80.589996,81.029999,80.309998,80.510002,64.104683,2071200
2011-07-11,79.730003,80.110001,79.510002,79.980003,63.682682,1733800
2011-07-12,79.870003,80.000000,79.250000,79.709999,63.467709,1975900
2011-07-13,80.070000,80.879997,79.440002,79.669998,63.435860,1824700
2011-07-14,79.629997,79.720001,78.940002,79.199997,63.061623,1574500
2011-07-15,79.459999,79.459999,77.610001,78.370003,62.400757,2322800
2011-07-18,78.120003,78.139999,76.959999,77.440002,61.660267,1574100
2011-07-19,77.510002,78.669998,77.470001,78.400002,62.424656,1790900
2011-07-20,78.400002,78.800003,77.989998,78.320000,62.360947,1431600
2011-07-21,78.790001,80.389999,78.589996,80.160004,63.826015,1794700
2011-07-22,79.879997,80.000000,78.980003,79.599998,63.380104,1272300
2011-07-25,78.910004,79.739998,78.529999,79.300003,63.141251,1514700
2011-07-26,81.339996,81.989998,79.940002,80.820000,64.351517,3087900
2011-07-27,80.279999,80.580002,77.220001,77.459999,61.676182,2930800
2011-07-28,77.449997,77.849998,74.440002,75.290001,59.948372,4943700
2011-07-29,74.620003,76.940002,74.589996,75.730003,60.298721,3452100
2011-08-01,76.110001,76.110001,73.430000,74.459999,59.287491,3494100
2011-08-02,73.959999,75.110001,73.620003,73.680000,58.666443,4183000
2011-08-03,73.540001,74.010002,72.349998,73.559998,58.570869,3432800
2011-08-04,72.879997,72.959999,71.300003,71.320000,56.787327,3333000
2011-08-05,72.040001,73.980003,71.980003,72.820000,57.981655,6414600
2011-08-08,71.650002,72.870003,68.769997,68.900002,54.860428,4897200
2011-08-09,69.449997,70.989998,67.059998,70.879997,56.436966,8253700
2011-08-10,69.480003,69.800003,66.680000,66.870003,53.244087,4806500
2011-08-11,66.989998,69.699997,66.360001,68.839996,54.812664,3298900
2011-08-12,69.660004,70.349998,68.070000,69.120003,55.035618,3262300
2011-08-15,69.830002,70.480003,69.419998,70.260002,55.943314,3031300
2011-08-16,69.989998,71.930000,69.370003,70.690002,56.285686,3184000
2011-08-17,71.000000,71.660004,70.620003,71.190002,56.683811,2366900
2011-08-18,69.739998,69.959999,68.320000,69.379997,55.242615,4174800
2011-08-19,68.330002,70.230003,68.169998,69.389999,55.250591,3031700
2011-08-22,70.400002,70.769997,69.400002,69.919998,55.672592,1990200
2011-08-23,70.230003,71.980003,70.110001,71.879997,57.233200,2530900
2011-08-24,71.769997,73.290001,71.519997,73.260002,58.332005,1710300
2011-08-25,73.529999,73.750000,71.730003,72.040001,57.360603,2004400
2011-08-26,71.709999,73.269997,70.519997,73.250000,58.324051,1842500
2011-08-29,73.809998,74.459999,73.139999,74.070000,58.976955,1869100
2011-08-30,73.209999,74.570000,72.500000,74.099998,59.604362,2193800
2011-08-31,74.580002,74.750000,73.669998,74.190002,59.676765,1814500
2011-09-01,74.400002,75.000000,72.949997,73.050003,58.759792,2352800
2011-09-02,72.139999,72.660004,71.129997,71.370003,57.408424,2202800
2011-09-06,69.669998,71.330002,69.099998,71.220001,57.287766,2347900
2011-09-07,72.099998,73.180000,71.430000,72.940002,58.671303,1668400
2011-09-08,72.550003,73.000000,71.820000,71.940002,57.866924,1735700
2011-09-09,71.160004,71.980003,70.529999,71.570000,57.569309,2546700
2011-09-12,70.500000,72.290001,70.500000,72.239998,58.108227,2527900
2011-09-13,72.620003,74.220001,72.160004,72.709999,58.486286,3090600
2011-09-14,73.070000,74.500000,72.610001,73.580002,59.186085,2807500
2011-09-15,73.760002,75.500000,73.760002,75.440002,60.682236,2038400
2011-09-16,75.279999,76.209999,74.510002,76.029999,61.156807,4099500
2011-09-19,75.059998,77.040001,74.839996,76.690002,61.687721,3547000
2011-09-20,76.940002,76.989998,75.320000,75.440002,60.682236,3063100
2011-09-21,75.470001,75.730003,72.650002,72.650002,58.438030,4054200
2011-09-22,70.870003,74.209999,70.769997,73.139999,58.832169,5399200
2011-09-23,73.480003,74.720001,71.739998,72.089996,57.987579,4777100
2011-09-26,72.980003,73.800003,72.190002,73.779999,59.346966,4816700
2011-09-27,75.169998,75.230003,73.709999,74.269997,59.741096,2929300
2011-09-28,74.300003,74.919998,73.239998,73.320000,58.976955,1831200
2011-09-29,74.250000,74.389999,71.000000,72.489998,58.309322,3619300
2011-09-30,71.690002,73.400002,71.529999,72.639999,58.429981,3346500
2011-10-03,72.580002,73.290001,71.110001,71.160004,57.239502,2724100
2011-10-04,70.449997,72.760002,70.370003,72.699997,58.478241,2300000
2011-10-05,73.099998,73.769997,71.970001,72.489998,58.309322,2974300
2011-10-06,72.269997,73.730003,72.110001,73.129997,58.824127,2150800
