Date,Open,High,Low,Close,Adj Close,Volume
2011-06-30,80.389999,81.410004,80.269997,81.379997,66.744499,19942100
2011-07-01,81.190002,82.089996,80.589996,82.010002,67.261215,18050100
2011-07-05,81.300003,82.120003,81.260002,81.599998,66.924957,18859600
2011-07-06,81.400002,81.660004,80.849998,81.570000,66.900345,15042600
2011-07-07,82.269997,82.599998,81.870003,82.360001,67.548264,18379200
2011-07-08,81.580002,82.529999,81.459999,82.419998,67.597481,18336500
2011-07-11,81.300003,82.110001,81.120003,81.900002,67.171013,20717000
2011-07-12,81.510002,83.010002,81.500000,81.889999,67.162781,22639600
2011-07-13,82.269997,83.459999,82.080002,82.480003,67.646683,19015100
2011-07-14,83.050003,83.110001,82.089996,82.239998,67.449844,19413200
2011-07-15,82.419998,83.089996,82.260002,83.000000,68.073166,22705100
2011-07-18,82.290001,82.849998,82.080002,82.650002,67.786110,17343500
2011-07-19,82.900002,83.760002,82.800003,83.629997,68.589859,16424900
2011-07-20,83.839996,83.889999,83.169998,83.300003,68.319221,12808400
2011-07-21,83.860001,85.239998,83.750000,85.019997,69.729881,21359700
2011-07-22,85.199997,85.410004,84.540001,85.220001,69.893913,13152600
2011-07-25,84.199997,85.129997,84.199997,84.570000,69.360802,14007600
2011-07-26,84.669998,85.099998,84.040001,84.370003,69.196793,16226700
2011-07-27,83.790001,84.250000,83.239998,83.309998,68.327408,19820600
2011-07-28,81.739998,82.449997,81.150002,81.459999,66.810120,24556600
2011-07-29,80.790001,80.879997,79.760002,79.790001,65.440460,26609000
2011-08-01,80.820000,81.180000,78.739998,79.599998,65.284615,22864500
2011-08-02,78.900002,79.610001,77.820000,77.839996,63.841164,28410500
2011-08-03,77.940002,78.099998,76.459999,77.720001,63.742722,28373000
2011-08-04,76.680000,77.129997,73.510002,73.839996,60.560505,42624200
2011-08-05,75.010002,75.790001,72.070000,74.820000,61.364273,47167500
2011-08-08,72.739998,73.440002,69.900002,70.190002,57.566940,58857600
2011-08-09,70.790001,71.870003,67.029999,71.639999,58.756157,61753300
2011-08-10,70.739998,70.989998,67.459999,68.029999,56.163845,47758300
2011-08-11,68.809998,72.400002,68.629997,71.580002,59.094635,50328600
2011-08-12,72.360001,73.099998,71.599998,72.000000,59.441399,31129000
2011-08-15,73.040001,74.379997,72.750000,74.290001,61.331963,23388200
2011-08-16,73.349998,74.339996,72.830002,73.500000,60.679745,26341400
2011-08-17,74.290001,74.750000,73.500000,74.160004,61.224640,18269400
2011-08-18,72.410004,72.790001,70.209999,70.940002,58.566269,35457700
2011-08-19,70.070000,71.980003,69.669998,69.800003,57.625130,34935300
2011-08-22,72.150002,72.160004,69.580002,70.180000,57.938839,27202900
2011-08-23,70.599998,73.800003,70.519997,73.660004,60.811855,38059600
2011-08-24,72.959999,73.860001,72.269997,73.540001,60.712788,22752900
2011-08-25,73.639999,73.919998,71.269997,71.769997,59.251514,30924500
2011-08-26,70.879997,73.000000,70.209999,72.639999,59.969761,26974400
2011-08-29,73.330002,74.220001,72.980003,74.120003,61.191616,18967100
2011-08-30,73.589996,74.400002,72.970001,73.910004,61.018223,22437000
2011-08-31,74.360001,74.870003,73.339996,74.019997,61.109055,29189000
2011-09-01,74.150002,74.860001,73.449997,73.489998,60.671490,23393500
2011-09-02,72.110001,72.690002,71.500000,72.139999,59.556973,21071800
2011-09-06,70.139999,71.320000,69.910004,71.150002,58.739643,25416300
2011-09-07,72.239998,73.650002,71.750000,73.650002,60.803585,23108400
2011-09-08,73.389999,74.339996,72.540001,72.820000,60.118366,22434800
2011-09-09,72.169998,72.570000,70.589996,71.010002,58.624065,27969100
2011-09-12,70.339996,71.889999,69.870003,71.839996,59.309277,26205800
2011-09-13,71.760002,71.980003,70.809998,71.650002,59.152435,22825400
2011-09-14,71.959999,73.760002,71.160004,72.639999,59.969761,26042800
2011-09-15,73.430000,74.059998,72.680000,74.010002,61.100796,21858300
2011-09-16,74.519997,74.750000,73.570000,74.550003,61.546612,34652600
2011-09-19,72.910004,74.099998,72.500000,73.699997,60.844864,19822500
2011-09-20,73.870003,74.980003,73.440002,74.010002,61.100796,20420000
2011-09-21,73.879997,74.290001,71.830002,71.970001,59.416622,23806200
2011-09-22,69.940002,70.459999,68.169998,69.239998,57.162807,43223000
2011-09-23,68.459999,70.110001,67.930000,69.309998,57.220596,26583200
2011-09-26,70.010002,71.889999,69.500000,71.720001,59.210239,30342400
2011-09-27,73.330002,74.339996,72.419998,72.910004,60.192661,26689900
2011-09-28,72.430000,74.290001,71.860001,72.070000,59.499187,26026500
2011-09-29,73.120003,74.040001,72.669998,73.879997,60.993465,27713900
2011-09-30,72.760002,74.589996,72.629997,72.629997,59.961498,30917000
2011-10-03,72.050003,73.099998,71.150002,71.150002,58.739643,31004200
2011-10-04,70.250000,73.150002,69.209999,72.830002,60.126629,36500000
2011-10-05,72.669998,74.000000,72.209999,73.949997,61.051247,28239800
2011-10-06,73.300003,74.000000,72.629997,73.889999,61.001732,24869800
2011-10-07,74.470001,74.519997,73.029999,73.559998,60.729282,23573900
2011-10-10,74.730003,76.290001,74.650002,76.279999,62.974838,20465800
2011-10-11,75.779999,76.669998,75.709999,76.269997,62.966587,17862100
2011-10-12,76.739998,77.660004,76.309998,77.160004,63.701366,22239000
2011-10-13,76.220001,76.790001,75.839996,76.370003,63.049168,19540300
2011-10-14,77.099998,78.230003,77.070000,78.110001,64.485649,17870600
2011-10-17,77.870003,78.489998,77.120003,77.470001,63.957291,18836200
2011-10-18,77.570000,79.510002,77.019997,78.889999,65.129608,23878500
2011-10-19,78.570000,79.239998,77.919998,78.430000,64.749840,20910900
2011-10-20,78.320000,79.110001,77.830002,78.709999,64.980988,22227600
2011-10-21,79.589996,80.160004,79.180000,80.129997,66.153305,27855300
2011-10-24,79.919998,80.500000,79.550003,80.169998,66.186333,19861100
2011-10-25,79.830002,80.489998,79.050003,79.440002,65.583672,23433400
2011-10-26,80.160004,81.269997,79.279999,81.070000,66.929367,27170500
2011-10-27,81.910004,82.199997,80.690002,81.879997,67.598053,35489500
2011-10-28,80.989998,81.989998,80.440002,81.480003,67.267845,21753400
2011-10-31,80.589996,80.639999,78.000000,78.089996,64.469147,30616900
2011-11-01,75.820000,77.110001,75.449997,75.940002,62.694160,35835000
